MES_REF,TO_HEADCOUNT_HEADCOUNT-MES-ATUAL,TO_HEADCOUNT-TO_HEADCOUNT-MES-ATUAL,TO_ADMISSOES_ADMISSOES-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-VOLUNTARIO-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-INVOLUNTARIO-MES-ATUAL,TO_HEADCOUNT-CALCULADO_HEADCOUNT-CALCULADO-MES-ATUAL,TO_TURNOVER_TO-GERAL,TO_TURNOVER_TO-VOL-HEAD-GT-25,TO_DESLIGAMENTO_DESLIGAMENTO-VOL-HEAD-LT-25,TO_TURNOVER_TO-VOL,TO_TURNOVER_TO-INVOL,area_anonn
2024-02,21,21,1,0,0,0,20,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2023-07,12,12,0,0,0,0,12,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2025-11,16,14,0,1,1,0,15,6.67,0,1,6.67,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2025-03,19,17,1,0,0,0,16,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2024-03,21,21,0,0,0,0,21,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2025-05,18,16,0,0,0,0,16,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2025-08,18,16,0,0,0,0,16,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2023-06,12,12,0,1,1,0,13,7.69,0,1,7.69,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2023-11,18,18,0,0,0,0,18,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2023-02,15,15,0,0,0,0,15,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2023-09,14,14,1,0,0,0,13,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2024-11,16,15,1,0,0,0,14,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2024-07,15,14,0,0,0,0,14,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2025-10,17,15,0,1,1,0,16,6.25,0,1,6.25,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2024-10,15,14,0,0,0,0,14,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2023-10,18,18,0,0,0,0,18,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2023-04,13,13,0,0,0,0,13,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2025-01,17,16,1,0,0,0,15,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2024-12,16,15,0,0,0,0,15,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2023-12,18,18,0,0,0,0,18,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2025-02,17,16,0,0,0,0,16,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2023-05,13,13,0,0,0,0,13,0,0,0,0,0,744afc6065d6d5f8b02257ad7e1a3973d9db4cad4e6fb4540bd5d3c47bf7516e
2024-11,6,6,1,1,0,1,6,16.67,0,0,0,16.67,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2023-04,3,2,1,0,0,0,1,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-01,7,7,0,0,0,0,7,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2024-10,31,29,1,0,0,0,28,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-04,23,23,0,0,0,0,23,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2024-07,3,3,0,0,0,0,3,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-06,22,22,0,0,0,0,22,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2024-12,7,7,1,0,0,0,6,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-02,8,8,0,0,0,0,8,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2024-08,4,4,1,0,0,0,3,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2022-10,3,2,0,0,0,0,2,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2022-11,3,2,0,0,0,0,2,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-09,18,18,0,0,0,0,18,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-08,18,18,0,0,0,0,18,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-07,21,21,0,0,0,0,21,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2024-09,4,4,0,0,0,0,4,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2023-02,3,2,0,0,0,0,2,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2022-09,3,3,0,0,0,0,3,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-11,19,19,0,1,1,0,20,5,0,1,5,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2022-12,3,2,0,0,0,0,2,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2023-01,4,3,1,0,0,0,2,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2024-06,3,3,2,0,0,0,1,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-05,22,22,0,0,0,0,22,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-03,8,8,0,0,0,0,8,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2025-10,20,20,1,0,0,0,19,0,0,0,0,0,428cc9b40d768bd00e2942c5c8d5f0db4d0dda636eb351e4d88a0dee5db7c587
2022-09,6,3,0,0,0,0,3,0,0,0,0,0,ad70419c95f4c83e635cc9df267d1d391df91d2fd5aebf97446fd3f4c08ef428
2022-11,6,3,0,0,0,0,3,0,0,0,0,0,ad70419c95f4c83e635cc9df267d1d391df91d2fd5aebf97446fd3f4c08ef428
2023-01,4,2,0,0,0,0,2,0,0,0,0,0,ad70419c95f4c83e635cc9df267d1d391df91d2fd5aebf97446fd3f4c08ef428
2022-12,4,2,0,1,1,0,3,33.33,0,1,33.33,0,ad70419c95f4c83e635cc9df267d1d391df91d2fd5aebf97446fd3f4c08ef428
2023-02,3,2,0,0,0,0,2,0,0,0,0,0,ad70419c95f4c83e635cc9df267d1d391df91d2fd5aebf97446fd3f4c08ef428
2022-10,6,3,0,0,0,0,3,0,0,0,0,0,ad70419c95f4c83e635cc9df267d1d391df91d2fd5aebf97446fd3f4c08ef428
2025-11,35,34,0,0,0,0,34,0,0,0,0,0,49c5346b91f1cbe0f28c08f1f8a87d1126eaa0e22750077a8acb138d8b0f3609
2025-05,3,3,0,0,0,0,3,0,0,0,0,0,49c5346b91f1cbe0f28c08f1f8a87d1126eaa0e22750077a8acb138d8b0f3609
2025-10,33,32,0,0,0,0,32,0,0,0,0,0,49c5346b91f1cbe0f28c08f1f8a87d1126eaa0e22750077a8acb138d8b0f3609
2025-06,3,3,0,0,0,0,3,0,0,0,0,0,49c5346b91f1cbe0f28c08f1f8a87d1126eaa0e22750077a8acb138d8b0f3609
2025-07,3,3,0,0,0,0,3,0,0,0,0,0,49c5346b91f1cbe0f28c08f1f8a87d1126eaa0e22750077a8acb138d8b0f3609
2025-08,4,4,0,0,0,0,4,0,0,0,0,0,49c5346b91f1cbe0f28c08f1f8a87d1126eaa0e22750077a8acb138d8b0f3609
2025-09,4,4,0,0,0,0,4,0,0,0,0,0,49c5346b91f1cbe0f28c08f1f8a87d1126eaa0e22750077a8acb138d8b0f3609
2022-11,5,4,0,0,0,0,4,0,0,0,0,0,a09b4f1a72ccf29f6621899021f6c54781f6ac3ef9611da92aee55ebab45d75b
2022-09,5,4,0,0,0,0,4,0,0,0,0,0,a09b4f1a72ccf29f6621899021f6c54781f6ac3ef9611da92aee55ebab45d75b
2022-10,5,4,0,0,0,0,4,0,0,0,0,0,a09b4f1a72ccf29f6621899021f6c54781f6ac3ef9611da92aee55ebab45d75b
2023-01,5,4,0,0,0,0,4,0,0,0,0,0,a09b4f1a72ccf29f6621899021f6c54781f6ac3ef9611da92aee55ebab45d75b
2022-12,5,4,0,0,0,0,4,0,0,0,0,0,a09b4f1a72ccf29f6621899021f6c54781f6ac3ef9611da92aee55ebab45d75b
2025-11,61,59,0,1,1,0,60,1.67,1.67,0,1.67,0,8c0dba75fadc75fb47965c4e9216d2a1cd78c443479ba43013e464e6c365eab4
2025-10,63,61,0,0,0,0,61,0,0,0,0,0,8c0dba75fadc75fb47965c4e9216d2a1cd78c443479ba43013e464e6c365eab4
2025-10,17,17,0,0,0,0,17,0,0,0,0,0,89756b0f794281a6da3cb9425c0e5965ad9183c68a17ba4215afd34b36c22b06
2025-11,19,19,0,0,0,0,19,0,0,0,0,0,89756b0f794281a6da3cb9425c0e5965ad9183c68a17ba4215afd34b36c22b06
2023-04,27,26,1,2,0,2,27,7.41,0,0,0,7.41,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2023-05,30,29,1,0,0,0,28,0,0,0,0,0,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2023-06,28,27,2,3,1,2,28,10.71,3.57,0,3.57,7.14,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2023-03,28,27,0,0,0,0,27,0,0,0,0,0,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2022-11,31,30,0,0,0,0,30,0,0,0,0,0,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2023-09,29,29,2,1,0,1,28,3.57,0,0,0,3.57,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2022-12,31,30,0,1,1,0,31,3.23,3.23,0,3.23,0,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2023-02,28,27,0,1,1,0,28,3.57,3.57,0,3.57,0,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2023-01,29,28,0,1,0,1,29,3.45,0,0,0,3.45,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2023-07,28,27,1,0,0,0,26,0,0,0,0,0,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2023-08,28,27,0,0,0,0,27,0,0,0,0,0,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2022-10,30,29,0,0,0,0,29,0,0,0,0,0,08f0be5edfb5051950d68e43b02e306b464ead6c8511040a0279abd5cbcedec1
2022-09,13,11,0,0,0,0,11,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-10,19,18,0,0,0,0,18,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2022-10,12,10,0,1,1,0,11,9.09,0,1,9.09,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-04,21,20,0,0,0,0,20,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-11,31,31,0,0,0,0,31,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-05,25,24,0,0,0,0,24,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-03,20,19,0,0,0,0,19,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-02,22,22,1,0,0,0,21,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-11,19,18,0,0,0,0,18,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-02,20,19,0,0,0,0,19,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-04,19,18,0,0,0,0,18,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-10,31,31,0,1,1,0,32,3.13,3.13,0,3.13,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-07,20,19,1,0,0,0,18,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-05,18,17,0,0,0,0,17,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2022-12,13,11,0,0,0,0,11,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-09,31,31,0,1,0,1,32,3.13,0,0,0,3.13,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-12,19,18,0,0,0,0,18,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-08,20,19,1,1,1,0,19,5.26,0,1,5.26,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-01,14,12,0,0,0,0,12,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-08,20,19,0,0,0,0,19,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-01,21,21,0,0,0,0,21,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-08,32,32,3,0,0,0,29,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-06,19,18,1,0,0,0,17,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-07,29,29,0,0,0,0,29,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-11,20,19,1,0,0,0,18,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-03,20,17,1,2,0,2,18,11.11,0,0,0,11.11,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-09,19,18,0,1,0,1,19,5.26,0,0,0,5.26,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-03,24,23,1,0,0,0,22,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-07,20,19,0,0,0,0,19,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-01,19,19,0,0,0,0,19,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-09,21,20,1,0,0,0,19,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-12,21,21,2,1,0,1,20,5,0,0,0,5,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-04,25,24,2,1,0,1,23,4.35,0,0,0,4.35,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-10,19,18,0,2,1,1,20,10,0,1,5,5,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-05,20,19,0,0,0,0,19,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2025-06,30,29,0,0,0,0,29,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2022-11,13,11,0,0,0,0,11,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2024-06,20,19,0,0,0,0,19,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-02,21,18,0,0,0,0,18,0,0,0,0,0,f8179c9e03f1a629ac9e482c03bb21c9065043bffafee94b783f72b0af182a51
2023-04,20,20,0,0,0,0,20,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2024-03,5,5,0,0,0,0,5,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2024-06,3,3,0,0,0,0,3,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-06,10,10,0,1,1,0,11,9.09,0,1,9.09,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-01,13,13,0,0,0,0,13,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2024-09,3,3,0,0,0,0,3,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2024-01,4,4,0,0,0,0,4,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-02,12,12,0,0,0,0,12,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-08,9,9,0,0,0,0,9,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2024-04,4,4,0,1,0,1,5,20,0,0,0,20,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-05,11,11,0,0,0,0,11,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-10,8,8,0,1,0,1,9,11.11,0,0,0,11.11,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-09,9,9,1,0,0,0,8,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-07,9,9,0,1,1,0,10,10,0,1,10,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2024-02,4,4,0,0,0,0,4,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-03,12,12,0,0,0,0,12,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2022-10,22,22,0,6,1,5,28,21.43,0,1,3.57,17.86,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2022-12,11,11,0,1,1,0,12,8.33,0,1,8.33,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2024-05,4,4,0,0,0,0,4,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2024-10,3,3,0,0,0,0,3,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2022-11,12,12,0,1,1,0,13,7.69,0,1,7.69,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-12,4,4,0,0,0,0,4,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2024-08,3,3,0,0,0,0,3,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2024-07,3,3,0,0,0,0,3,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2022-09,28,28,0,1,1,0,29,3.45,3.45,0,3.45,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2023-11,4,4,0,0,0,0,4,0,0,0,0,0,79bf7798f9bc0699211f0b7e714d749e161d1175dd955fd27fe7179c3e2c2319
2025-10,7,7,2,1,1,0,6,16.67,0,1,16.67,0,a38175b220a16eed5d4576113fe855c4ca86e64520df7aaa2e78904a5f75af80
2025-08,6,6,0,0,0,0,6,0,0,0,0,0,a38175b220a16eed5d4576113fe855c4ca86e64520df7aaa2e78904a5f75af80
2025-07,3,3,1,0,0,0,2,0,0,0,0,0,a38175b220a16eed5d4576113fe855c4ca86e64520df7aaa2e78904a5f75af80
2025-11,6,6,0,1,1,0,7,14.29,0,1,14.29,0,a38175b220a16eed5d4576113fe855c4ca86e64520df7aaa2e78904a5f75af80
2024-05,9,8,0,0,0,0,8,0,0,0,0,0,a38175b220a16eed5d4576113fe855c4ca86e64520df7aaa2e78904a5f75af80
2025-09,6,6,0,0,0,0,6,0,0,0,0,0,a38175b220a16eed5d4576113fe855c4ca86e64520df7aaa2e78904a5f75af80
2024-08,3,3,0,0,0,0,3,0,0,0,0,0,98955edada5228787d28e8a384ab88dea03b82233f3be91c2f724e526f1b8533
2024-07,3,3,0,0,0,0,3,0,0,0,0,0,98955edada5228787d28e8a384ab88dea03b82233f3be91c2f724e526f1b8533
2024-06,3,3,0,0,0,0,3,0,0,0,0,0,98955edada5228787d28e8a384ab88dea03b82233f3be91c2f724e526f1b8533
2024-10,3,3,1,0,0,0,2,0,0,0,0,0,ea4d50fef08bc4252d6b4abfc2a2bd03eaf56dc091c91fd3b22d50d1330a37f2
2024-12,3,3,0,0,0,0,3,0,0,0,0,0,ea4d50fef08bc4252d6b4abfc2a2bd03eaf56dc091c91fd3b22d50d1330a37f2
2024-11,3,3,0,0,0,0,3,0,0,0,0,0,ea4d50fef08bc4252d6b4abfc2a2bd03eaf56dc091c91fd3b22d50d1330a37f2
2024-02,24,24,0,1,1,0,25,4,0,1,4,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2025-10,38,38,0,0,0,0,38,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2023-10,30,30,0,1,0,1,31,3.23,0,0,0,3.23,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2023-01,35,34,0,0,0,0,34,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2025-09,35,35,0,0,0,0,35,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2024-05,24,24,0,0,0,0,24,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2024-01,26,26,3,0,0,0,23,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2022-11,33,32,2,0,0,0,30,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2023-07,30,30,2,1,0,1,29,3.45,0,0,0,3.45,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2025-08,35,35,2,0,0,0,33,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2024-09,27,27,3,0,0,0,24,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2025-11,35,35,0,1,0,1,36,2.78,0,0,0,2.78,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2025-03,51,50,4,0,0,0,46,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2024-08,24,24,0,0,0,0,24,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2024-03,24,24,0,0,0,0,24,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2025-07,33,33,4,0,0,0,29,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2024-07,24,24,0,1,1,0,25,4,0,1,4,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2025-02,46,46,0,0,0,0,46,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2023-02,32,32,0,2,2,0,34,5.88,5.88,0,5.88,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2023-05,30,30,0,0,0,0,30,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2024-10,29,29,1,0,0,0,28,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2025-04,50,49,0,1,1,0,50,2,2,0,2,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2023-08,30,30,0,0,0,0,30,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2025-05,30,30,0,0,0,0,30,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2024-04,24,24,0,0,0,0,24,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2023-06,30,30,1,1,1,0,30,3.33,3.33,0,3.33,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
2022-12,33,32,0,0,0,0,32,0,0,0,0,0,fa3557d3e07b7228801287c04ee8b12c9ccc189f10c6c50685a9acc3777f8953
